basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3904891,ca.proc.d.1992-04-10.2.3.5,1992-04-10,ddd3eb58-0d95-4736-a906-21e84c0692f6,ca.m.8188,Hon. Audrey McLaughlin (Yukon):,,ORAL QUESTION PERIOD,EMPLOYMENT,,"Madam Speaker, the acting minister also knows that we have the second highest rate of unemployment in the OECD countries. That is the result, the direct result of this government's high interest policies, the high dollar, and the Canada-
U.S. trade deal.
The minister mentioned earlier in his response to another question that the Canadian Jobs Strategy and training programs needed to be changed. The change that this government has made has been to cut the Canadian Jobs Strategy for the last number of years, $100 million in the last budget. This has had devastating

April 10,1992
Oral Questions
consequences for the employment equity programs of the Canadian Jobs Strategy.
This is reflected today in Canada's statistics when we see that women over 25 are the most adversely affected by these unemployment statistics and are followed very closely by the young people in our country who are also suffering because of unemployment.
It is clear this government's policies have created this situation. If the government is not willing to make things better, will the government at least stop making things worse?

",New Democratic Party,,Audrey Marlene McLaughlin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ddd3eb58-0d95-4736-a906-21e84c0692f6&Language=E&Section=ALL
3904892,ca.proc.d.1992-04-10.2.3.6,1992-04-10,71c118d7-3cce-4efc-865f-821d79ecc257,ca.m.1576,Hon. John McDermid (Minister of State (Finance and Privatization)):,Minister of State (Finance and Privatization),ORAL QUESTION PERIOD,EMPLOYMENT,,"On the contrary, Madam Speaker, the government is not making things bad; the government is working to improve the situation.
The hon. member said that we have a high interest rate policy. It turns out we have the lowest interest rates we have had in this country in 20 years. The dollar is some five cents lower than it was a year ago and that has helped with exports.
Our trade has grown since the free trade agreement with the United States. Our trade surplus with the United States has grown. There are some things happening in the economy that are very good. It will take time to come out of this, but we are in a position to do it. We are confident that as this year wears on we will find that economic conditions will improve and employment will improve.

",Progressive Conservative,,John Horton McDermid,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=71c118d7-3cce-4efc-865f-821d79ecc257&Language=E&Section=ALL
3904893,ca.proc.d.1992-04-10.2.3.7,1992-04-10,0d54c9e9-98f9-4519-be89-560b46bd9ddd,ca.m.4324,Mr. Brian Tobin (Humber-St. Barbe-Baie Verte):,,ORAL QUESTION PERIOD,EMPLOYMENT,,"Madam Speaker, my question is for the Minister for International Trade.
Canada is experiencing a massive and alarming one-month jump in the unemployment rate in this country and this government's response, specifically this minister's response, is to launch a multimillion dollar advertising campaign to tell the people of Canada the ""good news"" about free trade.
Unemployment in Newfoundland today is 20.3 per cent. In my own riding it is 23.6 per cent.
I want to ask the minister of trade, the minister of propaganda, whether or not he is prepared to cancel the multimillion dollar advertising campaign telling Canadians that things are all right and whether he is prepared to face up to the reality of unemployment in Canada and
to use that money to create jobs in Newfoundland and across this country. People want the dignity of a pay-cheque, not the pablum from a propaganda campaign.

",Liberal,,Brian Vincent Tobin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=0d54c9e9-98f9-4519-be89-560b46bd9ddd&Language=E&Section=ALL
3904894,ca.proc.d.1992-04-10.2.3.8,1992-04-10,93108f92-7ed6-4601-8610-a5aa10516fb9,ca.m.7259,"Hon. Michael Wilson (Minister of Industry, Science and Technology and Minister for International TVade):","Minister for International Trade; Minister of Industry, Science and Technology",ORAL QUESTION PERIOD,EMPLOYMENT,,"Madam Speaker, as my colleague has said, we are quite upset with the level of unemployment. We have taken a number of actions to deal with the unemployment problem.
In addition, we know that people are aware of success stories, people who are finding new markets and building new markets in other countries. What we want to do with this advertising program is to convey to Canadians that there are people who are achieving success. If that can motivate others to do the same sort of thing then they will create jobs as well.
Are we going to sit in this House of Commons and only talk about the negatives that are happening in the country and not about the fact that some statistics are moving in the right direction? Inflation is at 1.7 per cent, the real gross domestic product in January was up, interest rates are down to their lowest levels in many years, and the Canadian merchandise trade balance has increased steadily month by month since September. These are all positive elements which must be taken into account.
If all we talk about is the negative then everybody will think negative things and will not see the progress my hon. friend would like to see and we on this side of the House would like to see.

",Progressive Conservative,,Michael Holcombe Wilson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=93108f92-7ed6-4601-8610-a5aa10516fb9&Language=E&Section=ALL
3904895,ca.proc.d.1992-04-10.2.3.9,1992-04-10,0d54c9e9-98f9-4519-be89-560b46bd9ddd,ca.m.4324,Mr. Brian Tobin (Humber-St. Barbe -Baie Verte):,,ORAL QUESTION PERIOD,EMPLOYMENT,,"Madam Speaker, how can this minister fail to realize that Canadians want to put a roof over their heads. Some 1.5 million unemployed Canadians want to put food on the table. They do not want to fill their heads with phoney propaganda, spreading the good news in the face of the reality of a continued recession leading toward depression-type circumstances in Canada.
I plead with the minister, in the name of 11 per cent of the population who are unemployed. Will he cancel an insult, an intellectual insult, a multimillion dollar advertising campaign, and put that money to work putting Canadians back to work and give Canadians the dignity of a pay-cheque in the face of this deep and lingering recession?
April 10, 1992

",Liberal,,Brian Vincent Tobin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=0d54c9e9-98f9-4519-be89-560b46bd9ddd&Language=E&Section=ALL
3904896,ca.proc.d.1992-04-10.2.3.10,1992-04-10,93108f92-7ed6-4601-8610-a5aa10516fb9,ca.m.7259,"Hon. Michael Wilson (Minister of Industry, Science and Technology and Minister for International TVade):","Minister for International Trade; Minister of Industry, Science and Technology",ORAL QUESTION PERIOD,EMPLOYMENT,,"Madam Speaker, let us put things in context. The economic circumstances today are better than they were in 1981-82, so my friend is misleading people when he says things are far, far worse.
He talked about the phoney program. What we are trying to achieve is to let Canadians know that there are successes. I have talked to people who are building business in other countries. They are building business in the United States. SR Telecom is a company that has grown from $2 million in sales about 10 years ago to $48 million in sales today.
Do people not want to understand that there are those successes in this country? Do people not want to understand how it is that SR Telecom built that business in that period of time?
Maybe there are ways that other companies in Canada can follow that success, can be motivated by that success, can emulate that success and create jobs here in Canada.

",Progressive Conservative,,Michael Holcombe Wilson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=93108f92-7ed6-4601-8610-a5aa10516fb9&Language=E&Section=ALL
3904897,ca.proc.d.1992-04-10.2.3.11,1992-04-10,19dd9722-bc3e-4711-ac9e-913b7fd56106,ca.m.5724,Hon. Lloyd Axworthy (Winnipeg South Centre):,,ORAL QUESTION PERIOD,EMPLOYMENT,,"Madam Speaker, I want to ask the Minister for International Trade about one of these success stores he talks about.
I have here a letter from the general manager of Westeel Manufacturing, a steel fabricating firm in Winnipeg. It points out on the evidence of the minister of external relations in a letter just delivered on Wednesday that CIDA is aiding and abetting an American firm to dump steel products in Canada, taking jobs away from Canadians.
What is the minister of trade going to do to stop his own government agency from aiding and abetting a firm to undercut Canadian manufacturers by 16 per cent and steal jobs from people in the city of Winnipeg?

",Liberal,,Lloyd Axworthy,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=19dd9722-bc3e-4711-ac9e-913b7fd56106&Language=E&Section=ALL
3904898,ca.proc.d.1992-04-10.2.3.12,1992-04-10,93108f92-7ed6-4601-8610-a5aa10516fb9,ca.m.7259,"Hon. Michael Wilson (Minister of Industry, Science and Technology and Minister for International Trade):","Minister for International Trade; Minister of Industry, Science and Technology",ORAL QUESTION PERIOD,EMPLOYMENT,,"Madam Speaker, I am not aware of the specific situation that my hon. friend talks about. However I am advised by one of my colleagues that the way my friend opposite has described this is a bit misleading. If he wants to raise the specific issue with me, I would be very happy to look into it. To dump this on me, a specific issue like that without any advance notice, makes it very difficult for me to give
Oral Questions
the hon. member a response in the House of Commons today.

",Progressive Conservative,,Michael Holcombe Wilson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=93108f92-7ed6-4601-8610-a5aa10516fb9&Language=E&Section=ALL
3904899,ca.proc.d.1992-04-10.2.3.13,1992-04-10,19dd9722-bc3e-4711-ac9e-913b7fd56106,ca.m.5724,Hon. Lloyd Axworthy (Winnipeg South Centre):,,ORAL QUESTION PERIOD,EMPLOYMENT,,"Madam Speaker, this is the minister who wants to talk about success stories. We had better start talking about the number of jobs that are haemorrhaging out of this country, aided and abetted by the government's own policies. He should understand.
Specifically I want to ask the minister a question on employment in the city of Winnipeg. Over 40,000 people are unemployed, yet there is a two-year waiting list for people trying to get on training programs as a direct consequence of the cuts of this government.
On behalf of those people, unemployed people who have exhausted their benefits, young people and women who want to get back into the work force, I want to ask the minister: Will the government undertake a special training employment program in co-operation with the provinces and municipalities to put people back to work?

",Liberal,,Lloyd Axworthy,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=19dd9722-bc3e-4711-ac9e-913b7fd56106&Language=E&Section=ALL
3904900,ca.proc.d.1992-04-10.2.3.14,1992-04-10,93108f92-7ed6-4601-8610-a5aa10516fb9,ca.m.7259,"Hon. Michael Wilson (Minister of Industry, Science and Technology and Minister for International Trade):","Minister for International Trade; Minister of Industry, Science and Technology",ORAL QUESTION PERIOD,EMPLOYMENT,,"Madam Speaker, we have significant programs in place. Let me give my hon. friend a listing of them.
Some $1.8 billion of the unemployment insurance development uses fund will be spent in 1992 for training, including income support and courses in supplementary allowances, work sharing, job creation, encouraging self-employment and helping people understand how they get into jobs where they are self-employed, the Canadian Jobs Strategy, job employment, skills investment, job entry-some half billion dollars-Community Futures, innovations, and skills shortages. There is a broad range of programs in place in Employment and Immigration.

",Progressive Conservative,,Michael Holcombe Wilson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=93108f92-7ed6-4601-8610-a5aa10516fb9&Language=E&Section=ALL
