# timestamp,user_a,user_b,rssi
2167800,521,268,-30
2167800,560,378,-53
2168100,148,44,-59
2168100,382,218,-46
2168100,485,12,-57
2168400,382,218,-45
2168400,521,268,-28
2168700,263,154,-56
2168700,382,218,-45
2169000,197,118,-50
2169000,382,218,-45
2169000,521,268,-27
2169000,560,144,-55
2169000,655,375,-55
2169300,197,118,-47
2169300,382,218,-44
2169300,521,268,-27
2169300,560,144,-59
2169600,382,218,-44
2169600,521,268,-29
2169600,560,144,-59
2169900,382,218,-44
2170200,382,218,-44
2170200,578,289,-48
2170500,263,12,-47
2170500,382,218,-45
2170500,578,289,-47
2170800,263,12,-53
2170800,382,218,-45
2170800,521,268,-27
2170800,560,373,-48
2170800,578,289,-45
2171100,263,12,-50
2171100,306,276,-40
2171100,382,218,-45
2171100,521,268,-27
2171100,560,373,-51
2171100,578,289,-47
2171400,49,48,-41
2171400,382,218,-44
2171400,521,268,-27
2171400,560,373,-53
2171400,578,289,-50
2171700,49,48,-38
2171700,382,218,-45
2171700,521,268,-27
2171700,560,373,-48
2171700,578,289,-48
2172000,49,48,-38
2172000,382,218,-45
2172000,560,373,-53
2172000,578,289,-47
2172300,49,48,-39
2172300,382,218,-45
2172300,521,268,-26
2172300,578,289,-44
2172600,49,48,-40
2172600,382,218,-45
2172600,521,268,-30
2172600,578,289,-32
2172900,49,48,-37
2172900,382,218,-45
2172900,521,268,-27
2173200,49,48,-38
2173200,382,218,-45
2173200,521,268,-27
2173500,49,48,-38
2173500,382,218,-45
2173500,521,268,-27
2173800,49,48,-37
2173800,382,218,-46
2174100,49,48,-38
2174100,382,218,-45
2174100,521,268,-26
2174400,49,48,-38
2174400,382,218,-45
2174400,521,268,-32
2174700,49,48,-37
2174700,382,218,-45
2174700,521,268,-26
2175000,382,218,-45
2175000,521,268,-28
2175300,382,218,-44
2175300,521,268,-26
2175600,90,64,-51
2175600,382,218,-45
2175900,382,218,-44
2175900,521,268,-27
2176200,382,218,-45
2176200,432,375,-58
2176200,521,268,-27
2176500,382,218,-46
2176500,521,268,-28
2176800,382,218,-45
2176800,521,268,-26
2177100,382,218,-45
2177100,521,268,-27
2177400,382,218,-44
2177400,521,268,-26
2177700,382,218,-45
2177700,521,268,-29
2178000,382,218,-46
2178000,521,268,-27
2178000,648,243,-48
2178300,382,218,-45
2178600,49,48,-37
2178600,382,218,-44
2178600,521,268,-28
2178900,49,48,-38
2178900,148,44,-54
2178900,382,218,-45
2178900,521,268,-28
2179200,49,48,-37
2179200,382,218,-46
2179200,521,268,-27
2179500,49,48,-34
2179500,382,218,-44
2179500,476,240,-58
2179500,521,268,-32
2179800,49,48,-37
2179800,382,218,-44
2179800,521,268,-27
2180100,49,48,-36
2180100,382,218,-45
2180100,521,268,-27
2180400,49,48,-36
2180400,382,218,-45
2180700,49,48,-34
2180700,382,218,-45
2181000,49,48,-35
2181000,382,218,-46
2181000,521,268,-26
2181300,49,48,-34
2181300,382,218,-44
2181300,521,268,-28
2181600,382,218,-45
2181600,521,268,-27
2181900,49,48,-56
2181900,382,218,-46
2182200,382,218,-45
2182200,521,268,-27
2182500,49,48,-54
2182500,382,218,-45
2182500,521,268,-27
2182800,382,218,-47
2183100,382,218,-48
2183100,521,268,-26
2183400,521,268,-30
2184000,521,268,-27
2184300,382,218,-51
2184300,521,268,-27
2184300,584,339,-57
2184300,584,379,-54
2184600,49,48,-53
2184600,382,218,-55
2184600,521,268,-27
2184900,49,48,-55
2184900,521,268,-26
2185200,379,339,-59
2185200,521,268,-30
2185200,584,379,-55
2185500,335,278,-54
2185500,521,268,-26
2185800,521,268,-27
2185800,584,339,-59
2185800,584,379,-58
2186100,379,339,-56
2186100,521,268,-27
2186100,584,339,-55
2186400,379,339,-56
2186400,432,318,-55
2186400,521,268,-27
2186400,584,339,-59
2186700,91,90,-48
2186700,335,278,-35
2186700,379,339,-57
2186700,432,318,-59
2186700,584,379,-53
2187000,335,278,-44
2187000,521,268,-26
2187300,335,278,-56
2187300,432,318,-52
2187300,521,268,-29
2187300,584,339,-58
2187600,335,278,-52
2187600,521,268,-28
2187600,541,276,-56
2187600,584,339,-59
2187600,648,243,-58
2187900,74,50,-52
2187900,415,94,-51
2187900,415,230,-58
2187900,494,123,-59
2187900,521,268,-40
2187900,644,415,-54
2187900,648,243,-59
2188200,415,94,-48
2188200,521,268,-37
2188200,556,372,-56
2188500,149,78,-51
2188500,415,94,-51
2188500,521,268,-56
2188800,163,57,-49
2188800,196,48,-56
2188800,415,94,-41
2188800,494,126,-58
2188800,682,330,-54
2189100,149,78,-57
2189100,196,48,-54
2189100,196,178,-58
2189100,415,94,-42
2189100,528,166,-49
2189400,196,178,-57
2189400,363,252,-59
2189400,383,76,-35
2189400,415,94,-42
2189400,423,14,-59
2189400,493,423,-55
2189400,528,166,-50
2189400,536,158,-55
2189400,546,130,-54
2189700,415,94,-44
2189700,493,264,-54
2189700,528,166,-48
2189700,569,218,-59
2190000,196,178,-59
2190000,309,292,-56
2190000,395,291,-58
2190000,415,94,-49
2190000,528,166,-47
2190000,537,126,-36
2190000,546,130,-52
2190300,196,178,-58
2190300,287,230,-50
2190300,309,292,-54
2190300,415,94,-49
2190300,520,264,-59
2190300,521,268,-28
2190300,528,166,-50
2190300,528,178,-59
2190300,569,218,-59
2190600,203,133,-42
2190600,237,133,-52
2190600,299,237,-58
2190600,309,292,-58
2190600,357,3,-58
2190600,415,94,-47
2190600,521,268,-33
2190600,528,166,-54
2190600,537,126,-42
2190600,546,130,-59
2190600,645,155,-55
2190600,812,440,-59
2190900,196,178,-57
2190900,395,291,-47
2190900,415,94,-45
2190900,423,167,-55
2190900,517,363,-53
2190900,582,339,-58
2190900,648,243,-55
2191200,196,178,-56
2191200,301,300,-58
2191200,357,3,-58
2191200,395,291,-48
2191200,415,94,-47
2191200,470,121,-58
2191200,514,31,-59
2191200,521,268,-37
2191200,531,250,-57
2191200,582,339,-57
2191200,682,469,-47
2191500,130,41,-38
2191500,196,48,-55
2191500,196,178,-59
2191500,294,194,-53
2191500,363,252,-51
2191500,395,291,-51
2191500,415,94,-49
2191500,444,222,-56
2191500,582,339,-58
2191500,682,330,-55
2191500,685,183,-58
2191500,812,440,-59
2191800,196,178,-55
2191800,309,50,-59
2191800,363,252,-52
2191800,372,190,-58
2191800,492,147,-56
2191800,521,268,-37
2191800,531,250,-52
2191800,582,339,-58
2191800,656,179,-58
2191800,682,330,-58
2191800,685,183,-58
2192100,175,119,-53
2192100,261,38,-59
2192100,309,292,-55
2192100,363,252,-53
2192100,521,268,-37
2192100,531,250,-56
2192100,537,43,-58
2192100,645,155,-56
2192100,656,179,-57
2192100,685,183,-54
2192400,309,292,-57
2192400,363,252,-54
2192400,372,190,-53
2192400,415,94,-52
2192400,415,218,-37
2192400,531,250,-54
2192400,645,155,-56
2192400,651,623,-58
2192400,663,519,-57
2192700,175,119,-57
2192700,196,48,-58
2192700,230,61,-58
2192700,309,292,-52
2192700,363,252,-59
2192700,372,190,-53
2192700,395,291,-50
2192700,415,94,-58
2192700,517,252,-46
2192700,520,493,-58
2192700,644,415,-55
2192700,651,623,-57
2192700,682,330,-59
2193000,76,41,-59
2193000,308,109,-57
2193000,363,252,-57
2193000,372,190,-55
2193000,395,291,-50
2193000,444,115,-59
2193000,470,74,-59
2193000,520,264,-55
2193000,521,268,-33
2193000,546,130,-58
2193300,76,41,-59
2193300,196,48,-58
2193300,309,292,-54
2193300,372,190,-56
2193300,423,264,-51
2193300,521,268,-33
2193300,546,130,-57
2193300,569,218,-59
2193300,582,339,-58
2193300,645,155,-57
2193300,651,623,-52
2193600,94,41,-55
2193600,196,48,-53
2193600,308,109,-59
2193600,363,252,-56
2193600,372,190,-55
2193600,395,291,-45
2193600,444,115,-55
2193600,520,264,-58
2193600,521,268,-33
2193600,546,130,-58
2193600,582,339,-58
2193600,645,155,-55
2193600,651,623,-43
2193600,677,68,-53
2193600,685,183,-58
2193900,78,72,-59
2193900,196,166,-56
2193900,299,237,-53
2193900,372,190,-55
2193900,383,41,-54
2193900,395,291,-50
2193900,415,94,-49
2193900,444,115,-37
2193900,451,126,-47
2193900,469,392,-55
2193900,521,268,-33
2193900,645,155,-56
2193900,651,623,-45
2193900,677,68,-53
2193900,682,330,-57
2193900,685,183,-57
2194200,196,48,-57
2194200,299,237,-55
2194200,395,291,-59
2194200,415,94,-52
2194200,423,309,-57
2194200,451,126,-59
2194200,536,158,-56
2194200,546,130,-55
2194200,617,610,-59
2194200,651,623,-46
2194200,677,68,-59
2194200,683,252,-54
2194500,61,32,-55
2194500,196,166,-58
2194500,208,0,-54
2194500,308,109,-59
2194500,444,115,-44
2194500,451,126,-59
2194500,521,268,-58
2194500,524,205,-57
2194500,541,336,-45
2194500,580,283,-57
2194500,649,318,-34
2194500,651,623,-46
2194800,214,193,-55
2194800,309,292,-57
2194800,372,190,-54
2194800,392,287,-47
2194800,401,121,-59
2194800,493,215,-56
2194800,651,623,-52
2195100,261,38,-46
2195100,309,292,-50
2195100,363,252,-58
2195100,521,268,-59
2195100,688,158,-43
2195400,175,119,-56
2195400,218,61,-51
2195400,261,38,-46
2195400,330,41,-51
2195400,363,252,-55
2195400,443,308,-59
2195400,645,155,-54
2195400,663,519,-54
2195400,688,158,-42
2195700,175,119,-58
2195700,261,38,-52
2195700,287,6,-58
2195700,363,252,-56
2195700,415,94,-59
2195700,580,441,-58
2195700,584,44,-56
2195700,614,229,-59
2195700,645,155,-59
2195700,648,243,-52
2195700,651,623,-55
2195700,688,158,-40
2196000,237,133,-59
2196000,261,38,-57
2196000,363,252,-50
2196000,470,74,-48
2196000,541,336,-58
2196000,580,441,-59
2196000,648,243,-58
2196000,651,623,-54
2196000,663,519,-57
2196000,686,502,-50
2196000,688,158,-39
2196000,702,582,-53
2196300,166,48,-59
2196300,196,166,-53
2196300,218,61,-55
2196300,363,252,-58
2196300,444,115,-32
2196300,494,57,-57
2196300,537,451,-58
2196300,580,441,-53
2196300,584,379,-56
2196300,688,158,-40
2196600,196,166,-40
2196600,261,38,-59
2196600,274,61,-57
2196600,299,133,-54
2196600,372,190,-52
2196600,383,41,-58
2196600,395,291,-49
2196600,400,79,-53
2196600,462,155,-58
2196600,466,115,-57
2196600,514,278,-59
2196600,535,205,-52
2196600,537,126,-59
2196600,537,451,-54
2196600,548,531,-45
2196600,580,283,-55
2196600,643,567,-55
2196600,651,623,-55
2196600,688,158,-37
2196900,183,74,-47
2196900,218,61,-55
2196900,514,278,-58
2196900,520,167,-52
2196900,537,126,-58
2196900,537,451,-51
2196900,548,531,-48
2196900,580,283,-58
2196900,580,441,-58
2196900,584,339,-56
2196900,651,623,-56
2196900,666,554,-56
2196900,677,471,-56
2196900,688,158,-37
2196900,688,536,-57
2197200,25,12,-56
2197200,203,122,-47
2197200,261,38,-51
2197200,462,155,-59
2197200,537,126,-55
2197200,537,451,-57
2197200,541,367,-56
2197200,548,531,-42
2197200,588,291,-56
2197200,651,623,-51
2197200,688,158,-37
2197500,25,12,-59
2197500,175,119,-58
2197500,218,61,-58
2197500,261,38,-56
2197500,274,61,-57
2197500,413,203,-59
2197500,435,309,-58
2197500,519,513,-57
2197500,537,126,-53
2197500,537,451,-58
2197500,541,367,-58
2197500,548,250,-56
2197500,548,531,-46
2197500,645,155,-50
2197500,688,158,-40
2197800,261,38,-54
2197800,274,61,-53
2197800,309,25,-48
2197800,344,100,-55
2197800,413,203,-59
2197800,415,94,-53
2197800,451,126,-58
2197800,462,155,-54
2197800,537,126,-45
2197800,548,250,-57
2197800,580,283,-55
2197800,582,379,-48
2197800,645,155,-50
2197800,677,68,-52
2197800,688,158,-36
2198100,25,12,-56
2198100,261,38,-49
2198100,274,32,-58
2198100,274,61,-58
2198100,415,94,-48
2198100,423,167,-59
2198100,441,283,-57
2198100,514,278,-59
2198100,518,287,-46
2198100,537,126,-42
2198100,537,451,-59
2198100,548,531,-47
2198100,582,379,-52
2198100,645,155,-50
2198100,677,68,-54
2198100,685,190,-59
2198100,688,158,-39
2198400,175,119,-55
2198400,218,61,-57
2198400,274,32,-53
2198400,274,61,-57
2198400,304,57,-53
2198400,319,318,-59
2198400,349,243,-59
2198400,363,252,-58
2198400,383,41,-59
2198400,415,94,-49
2198400,462,155,-59
2198400,509,237,-59
2198400,518,287,-54
2198400,519,513,-54
2198400,537,126,-46
2198400,548,531,-46
2198400,582,379,-45
2198400,645,155,-50
2198400,677,68,-57
2198400,677,471,-55
2198400,688,158,-38
2198700,274,32,-55
2198700,304,57,-49
2198700,363,252,-50
2198700,413,248,-50
2198700,415,94,-44
2198700,509,237,-58
2198700,519,513,-57
2198700,537,126,-41
2198700,548,531,-43
2198700,580,441,-50
2198700,582,379,-45
2198700,685,183,-54
2198700,688,158,-41
2199000,175,119,-56
2199000,218,61,-52
2199000,274,32,-54
2199000,274,61,-57
2199000,344,100,-58
2199000,363,252,-47
2199000,423,167,-59
2199000,451,126,-59
2199000,531,250,-52
2199000,537,126,-43
2199000,582,379,-54
2199000,645,309,-58
2199000,688,158,-42
2199300,175,119,-58
2199300,218,61,-54
2199300,261,38,-57
2199300,274,32,-55
2199300,274,61,-57
2199300,292,12,-56
2199300,363,252,-54
2199300,435,309,-58
2199300,462,292,-56
2199300,509,237,-56
2199300,518,287,-50
2199300,537,126,-40
2199300,582,379,-50
2199300,685,183,-42
2199300,688,158,-44
2199600,218,61,-53
2199600,261,38,-49
2199600,274,32,-57
2199600,301,300,-55
2199600,304,57,-52
2199600,483,55,-59
2199600,518,287,-57
2199600,519,513,-55
2199600,537,126,-41
2199600,578,289,-53
2199600,582,379,-53
2199600,645,155,-56
2199600,685,183,-43
2199600,688,158,-43
2199900,261,38,-53
2199900,274,32,-52
2199900,372,190,-58
2199900,491,422,-54
2199900,514,278,-55
2199900,518,287,-55
2199900,537,126,-41
2199900,541,336,-59
2199900,580,441,-55
2199900,582,379,-53
2199900,645,309,-53
2199900,648,243,-59
2199900,682,415,-59
2199900,688,158,-40
2200200,218,61,-53
2200200,274,32,-58
2200200,274,61,-59
2200200,304,57,-54
2200200,372,190,-58
2200200,435,309,-57
2200200,518,287,-55
2200200,537,126,-49
2200200,548,250,-58
2200200,582,379,-47
2200200,606,577,-52
2200200,645,309,-59
2200200,657,575,-57
2200200,685,190,-58
2200200,688,158,-44
2200200,812,179,-59
2200500,218,61,-53
2200500,301,300,-57
2200500,509,237,-59
2200500,519,415,-48
2200500,582,379,-53
2200500,624,70,-58
2200500,641,396,-52
2200500,685,183,-50
2200500,688,158,-42
2200800,261,38,-54
2200800,274,61,-59
2200800,304,57,-52
2200800,372,190,-50
2200800,518,287,-54
2200800,541,336,-57
2200800,582,379,-56
2200800,641,396,-46
2200800,643,386,-59
2200800,645,155,-52
2200800,645,309,-56
2200800,685,183,-57
2200800,688,158,-39
2201100,218,61,-54
2201100,237,133,-57
2201100,261,38,-52
2201100,344,100,-59
2201100,415,41,-38
2201100,514,278,-52
2201100,514,493,-43
2201100,541,367,-58
2201100,548,531,-58
2201100,584,339,-59
2201100,593,356,-59
2201100,641,396,-47
2201100,643,386,-58
2201100,644,272,-59
2201100,685,183,-56
2201100,688,158,-52
2201400,218,61,-48
2201400,372,190,-54
2201400,462,155,-57
2201400,483,55,-59
2201400,509,237,-59
2201400,518,287,-56
2201400,685,183,-52
2201400,688,158,-44
2201700,218,61,-51
2201700,261,38,-55
2201700,308,109,-45
2201700,344,100,-59
2201700,372,190,-56
2201700,462,155,-58
2201700,514,278,-54
2201700,518,287,-53
2201700,537,126,-56
2201700,578,289,-59
2201700,613,25,-59
2201700,651,623,-56
2201700,688,158,-42
2202000,91,90,-55
2202000,218,61,-50
2202000,261,38,-55
2202000,274,61,-58
2202000,406,149,-58
2202000,413,248,-59
2202000,509,237,-58
2202000,518,287,-48
2202000,539,356,-55
2202000,548,250,-55
2202000,580,283,-59
2202000,582,379,-51
2202000,648,243,-59
2202300,218,61,-51
2202300,261,38,-55
2202300,276,242,-58
2202300,491,208,-53
2202300,518,287,-57
2202300,518,443,-59
2202300,580,283,-59
2202300,582,379,-52
2202300,617,610,-59
2202300,641,396,-33
2202300,644,272,-59
2202300,651,623,-59
2202600,91,90,-53
2202600,115,13,-35
2202600,196,41,-52
2202600,218,61,-52
2202600,276,242,-58
2202600,330,41,-56
2202600,491,208,-57
2202600,505,183,-57
2202600,518,287,-57
2202600,537,126,-54
2202600,580,283,-57
2202600,584,14,-56
2202600,595,194,-57
2202600,595,244,-56
2202600,599,158,-55
2202600,641,396,-35
2202600,651,623,-59
2202600,663,513,-59
2202600,682,423,-56
2202900,218,61,-48
2202900,423,167,-59
2202900,453,259,-54
2202900,535,524,-59
2202900,537,126,-55
2202900,567,386,-54
2202900,582,379,-55
2202900,641,396,-34
2202900,651,623,-55
2203200,194,157,-59
2203200,237,133,-52
2203200,249,154,-58
2203200,261,38,-52
2203200,309,292,-55
2203200,379,339,-59
2203200,424,249,-59
2203200,537,149,-54
2203200,539,185,-56
2203200,548,250,-59
2203200,641,396,-34
2203200,651,623,-48
2203200,663,513,-53
2203200,685,190,-55
2203500,91,90,-55
2203500,242,100,-59
2203500,261,38,-52
2203500,294,194,-51
2203500,299,237,-58
2203500,356,185,-59
2203500,379,339,-58
2203500,441,330,-58
2203500,537,126,-57
2203500,537,149,-56
2203500,539,194,-56
2203500,548,250,-47
2203500,567,386,-57
2203500,641,396,-35
2203500,651,623,-53
2203800,272,158,-58
2203800,294,194,-53
2203800,357,239,-58
2203800,359,12,-58
2203800,383,41,-53
2203800,403,42,-58
2203800,537,149,-55
2203800,548,250,-48
2203800,578,289,-54
2203800,641,396,-37
2203800,651,623,-58
2204100,218,61,-57
2204100,356,185,-52
2204100,379,339,-59
2204100,383,41,-54
2204100,514,399,-50
2204100,520,243,-57
2204100,524,205,-49
2204100,524,229,-56
2204100,548,250,-50
2204100,553,227,-57
2204100,578,289,-57
2204100,651,623,-56
2204100,663,513,-55
2204400,91,90,-57
2204400,299,237,-57
2204400,309,123,-59
2204400,383,41,-49
2204400,453,64,-58
2204400,520,243,-47
2204400,531,250,-53
2204400,548,250,-58
2204400,617,610,-58
2204400,651,623,-54
2204700,177,80,-49
2204700,227,225,-59
2204700,276,242,-58
2204700,299,237,-57
2204700,304,57,-58
2204700,372,190,-56
2204700,383,41,-47
2204700,403,207,-55
2204700,413,248,-58
2204700,494,57,-51
2204700,614,193,-46
2205000,177,80,-55
2205000,248,25,-41
2205000,276,242,-57
2205000,299,237,-55
2205000,342,287,-48
2205000,439,282,-59
2205000,494,57,-59
2205000,541,318,-58
2205000,541,367,-55
2205000,592,8,-53
2205000,641,396,-47
2205300,342,287,-51
2205300,372,190,-54
2205300,427,325,-57
2205300,494,57,-54
2205300,541,367,-50
2205300,592,8,-58
2205300,614,535,-51
2205300,663,513,-53
2205600,272,196,-57
2205600,372,190,-52
2205600,427,325,-58
2205600,467,306,-58
2205600,553,225,-59
2205600,567,386,-59
2205600,592,8,-53
2205600,663,513,-57
2205900,379,339,-59
2205900,427,325,-54
2205900,494,57,-57
2205900,535,249,-36
2205900,535,524,-36
2205900,567,386,-50
2205900,582,339,-58
2205900,582,379,-58
2205900,592,8,-55
2206200,159,118,-55
2206200,250,215,-52
2206200,383,41,-54
2206200,541,336,-55
2206200,557,8,-59
2206200,592,8,-56
2206500,227,159,-38
2206500,250,215,-50
2206500,555,345,-58
2206500,585,232,-54
2206500,592,8,-59
2206500,682,415,-54
2206800,177,100,-58
2206800,250,215,-51
2206800,427,325,-57
2206800,567,386,-53
2207100,190,49,-35
2207100,250,215,-58
2207100,294,194,-57
2207100,415,166,-56
2207100,427,325,-57
2207100,468,116,-59
2207100,592,8,-59
2207100,614,535,-57
2207100,682,415,-54
2207400,250,215,-52
2207400,294,194,-55
2207400,301,69,-59
2207400,567,386,-48
2207400,614,535,-58
2207400,640,172,-57
2207400,682,415,-54
2207700,61,32,-56
2207700,276,242,-59
2207700,372,193,-56
2207700,412,29,-59
2207700,513,235,-55
2207700,549,161,-52
2207700,578,289,-55
2207700,592,8,-58
2207700,640,172,-56
2207700,640,408,-59
2207700,682,415,-51
2208000,301,37,-59
2208000,356,185,-59
2208000,372,193,-55
2208000,412,29,-58
2208000,415,330,-59
2208000,549,161,-50
2208000,551,140,-57
2208000,567,386,-52
2208000,578,289,-55
2208000,614,535,-56
2208000,640,172,-50
2208000,673,253,-53
2208000,676,92,-52
2208000,682,415,-52
2208000,685,183,-54
2208300,208,44,-55
2208300,266,152,-59
2208300,543,32,-53
2208300,543,444,-58
2208300,549,161,-50
2208300,551,140,-59
2208300,567,386,-50
2208300,578,289,-56
2208300,592,8,-58
2208300,640,172,-53
2208300,660,265,-58
2208300,673,253,-50
2208300,682,415,-57
2208300,685,183,-56
2208600,61,32,-57
2208600,208,44,-57
2208600,271,178,-44
2208600,294,194,-57
2208600,301,37,-57
2208600,424,266,-58
2208600,549,161,-54
2208600,551,140,-59
2208600,567,386,-58
2208600,578,289,-54
2208600,585,232,-55
2208600,585,397,-56
2208600,614,535,-48
2208600,673,253,-44
2208600,685,183,-52
2208900,301,37,-58
2208900,301,69,-57
2208900,372,190,-58
2208900,412,29,-58
2208900,468,116,-44
2208900,525,123,-56
2208900,549,161,-50
2208900,578,289,-59
2208900,602,303,-46
2208900,673,253,-49
2208900,682,415,-57
2209200,193,190,-58
2209200,294,194,-57
2209200,301,37,-59
2209200,412,29,-58
2209200,431,193,-56
2209200,441,283,-44
2209200,468,116,-45
2209200,549,161,-53
2209200,585,232,-52
2209200,614,535,-59
2209200,640,232,-59
2209200,650,149,-59
2209200,673,253,-50
2209200,685,183,-56
2209500,222,5,-51
2209500,301,37,-56
2209500,412,29,-56
2209500,421,111,-58
2209500,441,283,-46
2209500,468,116,-47
2209500,525,123,-58
2209500,567,386,-57
2209500,578,289,-56
2209500,582,78,-57
2209500,585,232,-48
2209500,640,172,-55
2209500,650,149,-56
2209500,673,253,-55
2209800,199,81,-58
2209800,276,80,-58
2209800,301,69,-56
2209800,424,266,-55
2209800,441,283,-46
2209800,468,116,-45
2209800,520,243,-59
2209800,549,161,-56
2209800,640,172,-48
2209800,640,386,-53
2209800,673,253,-49
2209800,676,386,-56
2210100,412,29,-58
2210100,441,283,-45
2210100,549,161,-56
2210100,578,289,-58
2210100,582,78,-58
2210100,592,8,-56
2210100,673,253,-58
2210100,676,92,-58
2210100,676,386,-55
2210400,89,53,-56
2210400,246,188,-49
2210400,296,106,-58
2210400,396,280,-44
2210400,397,232,-54
2210400,441,283,-47
2210400,456,188,-58
2210400,549,161,-52
2210400,555,123,-57
2210400,592,8,-59
2210400,673,637,-58
2210400,676,92,-55
2210700,193,190,-56
2210700,246,188,-50
2210700,276,242,-55
2210700,301,37,-58
2210700,356,185,-59
2210700,437,164,-57
2210700,441,283,-46
2210700,456,188,-56
2210700,549,161,-50
2210700,567,386,-56
2210700,578,289,-59
2210700,585,232,-58
2210700,592,8,-56
2210700,673,253,-53
2210700,676,92,-58
2210700,676,386,-57
2211000,222,5,-55
2211000,271,178,-47
2211000,276,242,-57
2211000,301,37,-58
2211000,403,267,-54
2211000,441,283,-45
2211000,494,57,-59
2211000,578,289,-59
2211000,592,8,-58
2211000,640,13,-47
2211000,673,253,-59
2211000,676,92,-58
2211000,676,386,-57
2211300,61,32,-59
2211300,222,5,-54
2211300,379,339,-54
2211300,412,29,-58
2211300,441,283,-45
2211300,549,161,-58
2211300,551,140,-53
2211300,578,289,-58
2211300,585,397,-57
2211300,614,535,-58
2211300,662,632,-54
2211600,199,81,-57
2211600,301,69,-59
2211600,345,1,-58
2211600,412,29,-58
2211600,437,164,-55
2211600,441,283,-47
2211600,553,225,-59
2211600,567,386,-59
2211600,578,289,-54
2211600,585,397,-52
2211600,592,8,-42
2211600,640,95,-56
2211600,676,386,-53
2211900,159,118,-54
2211900,199,81,-58
2211900,222,5,-54
2211900,296,106,-54
2211900,301,37,-57
2211900,412,29,-57
2211900,441,283,-48
2211900,494,57,-53
2211900,553,225,-54
2211900,585,397,-50
2211900,592,8,-59
2211900,640,172,-51
2211900,640,585,-59
2211900,662,259,-57
2211900,676,386,-49
2212200,199,81,-56
2212200,222,5,-57
2212200,272,196,-53
2212200,494,57,-54
2212200,535,249,-36
2212200,585,232,-56
2212200,585,397,-52
2212200,676,386,-53
2212500,159,118,-55
2212500,199,81,-46
2212500,243,51,-39
2212500,272,196,-52
2212500,276,242,-59
2212500,296,106,-55
2212500,301,37,-57
2212500,441,283,-59
2212500,525,123,-50
2212500,555,23,-57
2212500,584,582,-57
2212500,676,92,-50
2212500,676,386,-59
2212800,159,118,-55
2212800,222,5,-52
2212800,276,80,-59
2212800,372,193,-51
2212800,403,267,-52
2212800,585,397,-55
2212800,614,535,-54
2212800,640,172,-56
2212800,671,143,-48
2212800,676,92,-58
2213100,159,118,-53
2213100,222,5,-56
2213100,301,37,-59
2213100,372,193,-57
2213100,441,283,-59
2213100,494,57,-55
2213100,592,8,-55
2213100,673,637,-57
2213100,676,92,-55
2213400,159,118,-52
2213400,222,5,-57
2213400,225,159,-51
2213400,271,178,-57
2213400,441,283,-55
2213400,549,161,-59
2213400,567,386,-47
2213400,585,232,-53
2213400,673,253,-58
2213400,676,92,-53
2213700,54,5,-50
2213700,61,32,-59
2213700,225,159,-46
2213700,272,196,-59
2213700,276,242,-56
2213700,372,193,-57
2213700,441,283,-56
2213700,567,386,-53
2213700,585,232,-57
2213700,614,535,-50
2214000,222,5,-52
2214000,271,178,-56
2214000,272,196,-58
2214000,276,242,-58
2214000,294,194,-56
2214000,372,193,-56
2214000,549,161,-58
2214000,559,556,-54
2214000,567,386,-57
2214000,585,232,-52
2214000,673,637,-52
2214000,676,92,-56
2214300,272,196,-56
2214300,276,242,-52
2214300,296,106,-58
2214300,301,37,-58
2214300,336,136,-37
2214300,456,187,-59
2214300,494,57,-57
2214300,551,140,-57
2214300,567,386,-57
2214300,662,136,-47
2214300,673,637,-53
2214300,676,92,-58
2214300,676,386,-59
2214600,271,178,-56
2214600,272,196,-45
2214600,276,242,-54
2214600,372,193,-58
2214600,441,283,-57
2214600,456,188,-58
2214600,567,386,-48
2214600,640,172,-56
2214600,641,151,-57
2214600,673,637,-50
2214600,676,92,-56
2214900,296,106,-57
2214900,301,37,-59
2214900,401,342,-56
2214900,602,138,-57
2214900,662,259,-55
2215200,222,5,-54
2215200,271,178,-53
2215200,296,106,-57
2215200,386,232,-58
2215200,424,266,-46
2215200,441,283,-57
2215200,585,551,-56
2215200,614,535,-58
2215200,662,149,-50
2215200,662,576,-55
2215200,673,637,-51
2215200,676,92,-55
2215500,296,106,-52
2215500,330,166,-58
2215500,372,190,-53
2215500,585,140,-58
2215500,673,637,-52
2215500,676,92,-51
2215800,222,5,-55
2215800,296,106,-54
2215800,386,232,-59
2215800,401,342,-59
2215800,424,266,-57
2215800,527,314,-59
2215800,540,265,-59
2215800,557,132,-59
2215800,673,637,-52
2216100,222,5,-55
2216100,296,106,-44
2216100,386,172,-58
2216100,386,232,-54
2216100,424,266,-46
2216100,527,314,-43
2216100,559,64,-58
2216100,585,140,-53
2216100,673,637,-51
2216100,676,640,-57
2216400,222,5,-58
2216400,296,106,-55
2216400,386,92,-55
2216400,543,444,-59
2216400,559,64,-57
2216400,585,232,-58
2216400,640,585,-39
2216400,676,92,-53
2216700,222,5,-53
2216700,296,106,-53
2216700,301,37,-57
2216700,372,193,-44
2216700,424,266,-42
2216700,540,265,-57
2216700,543,444,-58
2216700,559,64,-59
2216700,632,541,-48
2216700,673,637,-53
2217000,402,386,-52
2217000,424,266,-45
2217000,471,437,-55
2217000,540,265,-59
2217000,559,49,-45
2217000,632,541,-51
2217000,673,637,-54
2217000,676,567,-53
2217300,301,37,-55
2217300,424,266,-34
2217300,471,437,-55
