v54,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v97,v121,v126,v142,v143,v145,v208,v211,v170,v184,v185,v198,v226,v261_ppp,country
4.0,1.0,2.0,2.0,1.0,10.0,7.0,10.0,10.0,8.0,5.0,7.0,6.0,10.0,2.0,5.0,3.0,3.0,3.0,10.0,2.0,3.0,2.0,1.0,1.0,3.0,5.0,8.0,1984.0,2.330906036,Poland
1.0,8.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,8.0,3.0,3.0,1.0,4.0,2.0,4.0,8.0,2.0,1948.0,3.626749701,Poland
4.0,1.0,1.0,5.0,1.0,10.0,10.0,10.0,10.0,10.0,7.0,2.0,2.0,10.0,1.0,9.0,3.0,4.0,4.0,10.0,2.0,4.0,3.0,5.0,1.0,3.0,2.0,1.0,1987.0,1.453068329,Poland
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,4.0,3.0,8.0,8.0,3.0,1.0,5.0,1.0,3.0,2.0,9.0,1948.0,1.173893765,Poland
7.0,1.0,1.0,1.0,1.0,10.0,3.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,2.0,3.0,4.0,10.0,9.0,4.0,1.0,4.0,1.0,1.0,1.0,10.0,1972.0,4.205759762,Poland
2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,8.0,4.0,3.0,5.0,5.0,2.0,3.0,5.0,3.0,1973.0,0.861208176,Poland
6.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,9.0,1.0,1.0,1.0,8.0,1.0,10.0,1.0,2.0,3.0,10.0,9.0,3.0,1.0,4.0,1.0,2.0,8.0,10.0,1955.0,1.732746818,Poland
6.0,1.0,10.0,10.0,1.0,1.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,2.0,3.0,4.0,10.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,6.0,1986.0,1.453068329,Poland
2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,10.0,3.0,4.0,4.0,4.0,1.0,3.0,8.0,5.0,1985.0,4.205759762,Poland
2.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,10.0,10.0,1.0,2.0,4.0,2.0,10.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,1.0,1950.0,0.625623142,Poland
3.0,1.0,4.0,9.0,1.0,10.0,7.0,10.0,4.0,4.0,9.0,4.0,7.0,10.0,1.0,4.0,1.0,3.0,1.0,10.0,2.0,4.0,5.0,5.0,2.0,5.0,9.0,4.0,1953.0,4.205759762,Poland
2.0,1.0,1.0,5.0,1.0,5.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,10.0,1.0,1.0,1.0,4.0,3.0,10.0,1.0,4.0,2.0,2.0,3.0,5.0,10.0,2.0,1965.0,3.626749701,Poland
2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,9.0,10.0,3.0,3.0,3.0,1.0,2.0,2.0,5.0,1963.0,4.205759762,Poland
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,4.0,3.0,3.0,8.0,5.0,3.0,2.0,5.0,1.0,2.0,5.0,5.0,1966.0,1.173893765,Poland
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,10.0,10.0,3.0,1.0,2.0,1.0,2.0,4.0,5.0,1958.0,1.453068329,Poland
4.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,1.0,10.0,3.0,4.0,4.0,10.0,4.0,4.0,1.0,1.0,1.0,1.0,10.0,1.0,1962.0,1.732746818,Poland
3.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,8.0,7.0,3.0,3.0,2.0,1.0,3.0,1.0,7.0,1991.0,1.453068329,Poland
2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,10.0,5.0,2.0,1.0,4.0,1.0,4.0,3.0,5.0,1942.0,1.453068329,Poland
4.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,2.0,2.0,2.0,10.0,10.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1953.0,1.732746818,Poland
4.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,9.0,9.0,2.0,2.0,2.0,1.0,3.0,3.0,5.0,1989.0,1.732746818,Poland
3.0,4.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,3.0,4.0,2.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,9.0,3.0,3.0,5.0,5.0,1.0,3.0,4.0,4.0,1990.0,1.453068329,Poland
3.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,5.0,1.0,2.0,3.0,1.0,5.0,1.0,10.0,2.0,3.0,2.0,10.0,7.0,3.0,4.0,2.0,1.0,3.0,5.0,5.0,1960.0,1.453068329,Poland
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,10.0,8.0,3.0,1.0,5.0,1.0,3.0,3.0,5.0,1958.0,1.732746818,Poland
2.0,2.0,2.0,5.0,1.0,10.0,3.0,5.0,2.0,2.0,8.0,3.0,8.0,3.0,2.0,9.0,1.0,2.0,3.0,4.0,8.0,3.0,1.0,1.0,1.0,3.0,4.0,7.0,1986.0,4.205759762,Poland
4.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,4.0,4.0,6.0,1.0,4.0,8.0,1.0,1.0,2.0,3.0,2.0,10.0,5.0,4.0,1.0,5.0,2.0,3.0,7.0,8.0,1940.0,2.021747923,Poland
6.0,2.0,1.0,10.0,2.0,10.0,9.0,10.0,10.0,4.0,9.0,3.0,5.0,8.0,3.0,5.0,2.0,3.0,1.0,10.0,2.0,3.0,3.0,1.0,2.0,4.0,8.0,5.0,1996.0,0.861208176,Poland
4.0,2.0,1.0,1.0,1.0,4.0,6.0,8.0,7.0,7.0,7.0,9.0,7.0,8.0,2.0,5.0,2.0,2.0,2.0,10.0,9.0,4.0,3.0,2.0,1.0,3.0,7.0,5.0,1986.0,0.861208176,Poland
1.0,4.0,2.0,1.0,1.0,4.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,3.0,4.0,2.0,10.0,5.0,4.0,1.0,4.0,1.0,3.0,6.0,3.0,1952.0,1.173893765,Poland
2.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,2.0,4.0,3.0,10.0,8.0,3.0,2.0,4.0,1.0,2.0,9.0,5.0,1951.0,2.021747923,Poland
2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,9.0,9.0,7.0,9.0,10.0,2.0,4.0,2.0,10.0,5.0,3.0,1.0,4.0,1.0,3.0,9.0,4.0,1965.0,1.173893765,Poland
3.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,8.0,1.0,4.0,2.0,3.0,3.0,8.0,8.0,2.0,2.0,5.0,1.0,3.0,1.0,5.0,1966.0,0.861208176,Poland
2.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,10.0,5.0,4.0,5.0,5.0,1.0,1.0,1.0,9.0,1943.0,1.453068329,Poland
3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,4.0,4.0,4.0,7.0,8.0,4.0,5.0,5.0,1.0,2.0,1.0,2.0,1941.0,1.732746818,Poland
2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,10.0,10.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1949.0,0.861208176,Poland
7.0,1.0,1.0,4.0,1.0,1.0,5.0,6.0,7.0,1.0,5.0,3.0,1.0,8.0,1.0,4.0,2.0,4.0,4.0,10.0,3.0,3.0,2.0,4.0,2.0,1.0,4.0,6.0,1978.0,1.173893765,Poland
7.0,1.0,2.0,5.0,1.0,10.0,8.0,5.0,8.0,8.0,8.0,2.0,3.0,10.0,1.0,3.0,2.0,3.0,3.0,10.0,2.0,4.0,5.0,1.0,2.0,4.0,8.0,5.0,1974.0,2.661229008,Poland
7.0,3.0,1.0,3.0,1.0,10.0,8.0,10.0,8.0,8.0,8.0,3.0,8.0,10.0,1.0,2.0,2.0,3.0,3.0,10.0,2.0,4.0,2.0,4.0,1.0,4.0,10.0,1.0,1986.0,4.205759762,Poland
4.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,2.0,4.0,4.0,10.0,10.0,2.0,1.0,2.0,1.0,4.0,7.0,8.0,1963.0,2.661229008,Poland
2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,4.0,3.0,10.0,3.0,3.0,1.0,5.0,1.0,4.0,10.0,5.0,1958.0,2.330906036,Poland
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,8.0,7.0,4.0,2.0,5.0,1.0,2.0,4.0,6.0,1950.0,1.453068329,Poland
3.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,2.0,3.0,8.0,6.0,2.0,3.0,4.0,1.0,3.0,3.0,5.0,1982.0,1.453068329,Poland
2.0,7.0,6.0,10.0,9.0,5.0,6.0,7.0,6.0,6.0,3.0,7.0,6.0,1.0,10.0,6.0,2.0,4.0,1.0,7.0,6.0,4.0,1.0,2.0,2.0,4.0,7.0,6.0,1942.0,1.173893765,Poland
4.0,1.0,1.0,1.0,1.0,6.0,6.0,5.0,1.0,7.0,1.0,1.0,7.0,9.0,6.0,5.0,2.0,2.0,1.0,10.0,9.0,3.0,1.0,4.0,2.0,3.0,1.0,8.0,1974.0,1.173893765,Poland
1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,10.0,8.0,3.0,3.0,4.0,1.0,3.0,3.0,6.0,1984.0,2.330906036,Poland
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,10.0,5.0,4.0,1.0,5.0,1.0,4.0,10.0,10.0,1943.0,1.453068329,Poland
2.0,1.0,1.0,1.0,1.0,9.0,6.0,7.0,4.0,1.0,1.0,1.0,7.0,10.0,1.0,6.0,2.0,1.0,2.0,10.0,8.0,1.0,2.0,3.0,1.0,3.0,9.0,8.0,1961.0,2.021747923,Poland
3.0,6.0,5.0,8.0,2.0,5.0,5.0,8.0,1.0,1.0,8.0,7.0,8.0,10.0,2.0,5.0,2.0,3.0,4.0,10.0,8.0,3.0,2.0,2.0,1.0,2.0,6.0,8.0,1986.0,2.661229008,Poland
3.0,2.0,3.0,2.0,1.0,10.0,9.0,10.0,8.0,8.0,7.0,3.0,3.0,10.0,3.0,8.0,2.0,4.0,2.0,10.0,2.0,4.0,3.0,4.0,2.0,3.0,7.0,7.0,1978.0,2.661229008,Poland
4.0,1.0,1.0,1.0,1.0,1.0,9.0,10.0,10.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,3.0,3.0,3.0,10.0,1.0,4.0,1.0,5.0,1.0,3.0,7.0,10.0,1952.0,1.173893765,Poland
2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,3.0,3.0,3.0,8.0,5.0,3.0,4.0,5.0,1.0,2.0,5.0,5.0,1954.0,1.732746818,Poland
2.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,3.0,3.0,10.0,4.0,4.0,3.0,5.0,2.0,3.0,5.0,5.0,1977.0,2.330906036,Poland
3.0,8.0,6.0,6.0,6.0,2.0,4.0,8.0,5.0,7.0,5.0,5.0,2.0,7.0,5.0,5.0,2.0,4.0,3.0,8.0,6.0,2.0,1.0,5.0,2.0,4.0,6.0,7.0,1960.0,1.732746818,Poland
3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,8.0,2.0,7.0,8.0,3.0,8.0,2.0,7.0,3.0,3.0,2.0,10.0,6.0,3.0,4.0,4.0,2.0,2.0,2.0,5.0,1986.0,4.205759762,Poland
2.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,8.0,1.0,3.0,2.0,3.0,3.0,9.0,8.0,3.0,3.0,5.0,2.0,3.0,5.0,5.0,1979.0,0.625623142,Poland
4.0,5.0,5.0,5.0,5.0,8.0,5.0,9.0,7.0,7.0,6.0,5.0,6.0,7.0,5.0,6.0,4.0,3.0,2.0,10.0,7.0,3.0,4.0,5.0,2.0,4.0,5.0,6.0,1961.0,0.861208176,Poland
2.0,2.0,1.0,1.0,1.0,8.0,5.0,7.0,7.0,6.0,4.0,3.0,3.0,9.0,2.0,3.0,3.0,3.0,3.0,10.0,3.0,4.0,2.0,4.0,1.0,3.0,8.0,3.0,1982.0,3.626749701,Poland
7.0,1.0,1.0,5.0,1.0,10.0,7.0,10.0,8.0,2.0,7.0,3.0,7.0,10.0,1.0,5.0,1.0,4.0,3.0,9.0,3.0,4.0,1.0,5.0,2.0,3.0,9.0,3.0,1969.0,2.661229008,Poland
3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,4.0,3.0,10.0,7.0,4.0,4.0,5.0,2.0,1.0,1.0,10.0,1977.0,1.453068329,Poland
2.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,6.0,1.0,4.0,1.0,3.0,7.0,1.0,1.0,2.0,2.0,2.0,10.0,6.0,3.0,1.0,4.0,1.0,3.0,6.0,6.0,1978.0,4.205759762,Poland
4.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,4.0,4.0,2.0,10.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1953.0,1.173893765,Poland
2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,2.0,3.0,10.0,6.0,3.0,3.0,4.0,1.0,2.0,5.0,5.0,1984.0,1.173893765,Poland
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,4.0,3.0,2.0,10.0,5.0,4.0,5.0,5.0,1.0,2.0,1.0,1.0,1995.0,0.861208176,Poland
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,10.0,1.0,4.0,1.0,5.0,1.0,4.0,10.0,1.0,1937.0,2.021747923,Poland
2.0,2.0,1.0,1.0,1.0,1.0,4.0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,6.0,7.0,3.0,2.0,5.0,1.0,3.0,5.0,3.0,1960.0,0.625623142,Poland
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,9.0,7.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,1961.0,2.330906036,Poland
7.0,1.0,10.0,10.0,5.0,1.0,5.0,5.0,9.0,1.0,10.0,3.0,10.0,10.0,1.0,7.0,2.0,4.0,3.0,10.0,5.0,4.0,3.0,4.0,1.0,4.0,1.0,1.0,1988.0,4.205759762,Poland
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,3.0,10.0,7.0,4.0,2.0,1.0,1.0,3.0,10.0,5.0,1983.0,2.661229008,Poland
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,1.0,5.0,10.0,1.0,10.0,3.0,4.0,3.0,6.0,7.0,3.0,3.0,3.0,2.0,4.0,8.0,5.0,1983.0,0.861208176,Poland
2.0,3.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,3.0,10.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,1954.0,1.453068329,Poland
7.0,6.0,6.0,7.0,4.0,10.0,8.0,10.0,7.0,7.0,8.0,8.0,7.0,10.0,4.0,6.0,2.0,4.0,3.0,9.0,4.0,4.0,3.0,1.0,2.0,3.0,6.0,6.0,1991.0,4.205759762,Poland
1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,10.0,8.0,3.0,2.0,2.0,1.0,3.0,10.0,6.0,1943.0,0.861208176,Poland
4.0,3.0,1.0,1.0,1.0,5.0,5.0,10.0,8.0,5.0,5.0,6.0,7.0,10.0,2.0,8.0,2.0,2.0,2.0,9.0,7.0,3.0,3.0,2.0,1.0,3.0,5.0,2.0,1994.0,3.626749701,Poland
2.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,2.0,2.0,2.0,2.0,1.0,9.0,1.0,9.0,2.0,2.0,3.0,8.0,7.0,3.0,1.0,5.0,1.0,3.0,8.0,3.0,1937.0,1.453068329,Poland
4.0,1.0,1.0,4.0,1.0,10.0,5.0,7.0,5.0,3.0,8.0,1.0,3.0,10.0,1.0,1.0,2.0,3.0,3.0,9.0,7.0,3.0,2.0,1.0,1.0,4.0,6.0,1.0,1994.0,0.625623142,Poland
2.0,8.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,7.0,1.0,4.0,2.0,3.0,3.0,10.0,3.0,2.0,1.0,5.0,1.0,3.0,4.0,5.0,1952.0,2.021747923,Poland
3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,2.0,8.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,9.0,1957.0,1.173893765,Poland
7.0,2.0,1.0,4.0,1.0,7.0,7.0,8.0,7.0,2.0,8.0,2.0,4.0,8.0,3.0,5.0,2.0,3.0,3.0,9.0,6.0,3.0,2.0,1.0,2.0,4.0,8.0,4.0,1990.0,4.205759762,Poland
2.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,2.0,5.0,2.0,2.0,2.0,10.0,1.0,5.0,3.0,3.0,4.0,10.0,2.0,3.0,3.0,5.0,1.0,2.0,2.0,9.0,1950.0,3.626749701,Poland
2.0,1.0,1.0,3.0,1.0,10.0,10.0,10.0,5.0,6.0,1.0,1.0,1.0,10.0,1.0,4.0,2.0,2.0,2.0,10.0,6.0,3.0,1.0,3.0,1.0,4.0,9.0,3.0,1958.0,2.021747923,Poland
2.0,6.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,8.0,2.0,7.0,4.0,1.0,5.0,1.0,4.0,4.0,10.0,9.0,4.0,1.0,2.0,1.0,3.0,4.0,8.0,1951.0,3.626749701,Poland
3.0,1.0,1.0,1.0,4.0,2.0,2.0,8.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,7.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,5.0,1981.0,1.173893765,Poland
3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,3.0,1.0,5.0,1.0,8.0,2.0,1.0,3.0,3.0,3.0,9.0,5.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,1995.0,1.732746818,Poland
6.0,10.0,1.0,1.0,1.0,10.0,7.0,10.0,10.0,6.0,6.0,3.0,6.0,10.0,1.0,10.0,4.0,4.0,2.0,10.0,3.0,2.0,5.0,5.0,1.0,2.0,1.0,3.0,1985.0,2.021747923,Poland
3.0,10.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,10.0,10.0,3.0,1.0,2.0,1.0,2.0,5.0,1.0,1974.0,1.173893765,Poland
3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,3.0,3.0,10.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,10.0,1957.0,1.173893765,Poland
1.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,3.0,3.0,8.0,6.0,3.0,2.0,2.0,2.0,3.0,8.0,5.0,1963.0,1.732746818,Poland
4.0,2.0,1.0,6.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,1.0,9.0,4.0,4.0,3.0,10.0,9.0,3.0,3.0,2.0,3.0,3.0,5.0,9.0,1978.0,3.626749701,Poland
3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,4.0,2.0,1.0,1.0,10.0,1.0,10.0,3.0,3.0,3.0,10.0,3.0,4.0,1.0,5.0,1.0,1.0,1.0,10.0,1966.0,2.661229008,Poland
4.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,3.0,3.0,10.0,10.0,3.0,1.0,5.0,1.0,3.0,1.0,10.0,1937.0,2.021747923,Poland
2.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,10.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,1988.0,1.453068329,Poland
7.0,2.0,4.0,10.0,1.0,10.0,9.0,10.0,8.0,6.0,8.0,8.0,8.0,10.0,2.0,2.0,1.0,2.0,3.0,10.0,8.0,4.0,2.0,1.0,2.0,5.0,10.0,1.0,1983.0,4.205759762,Poland
2.0,1.0,1.0,2.0,1.0,7.0,2.0,6.0,9.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,3.0,10.0,7.0,4.0,4.0,2.0,2.0,3.0,4.0,9.0,1964.0,2.330906036,Poland
2.0,3.0,1.0,7.0,1.0,6.0,3.0,5.0,1.0,2.0,5.0,1.0,2.0,3.0,5.0,7.0,2.0,4.0,3.0,8.0,8.0,3.0,4.0,1.0,2.0,3.0,8.0,5.0,1981.0,1.453068329,Poland
3.0,10.0,10.0,10.0,8.0,6.0,10.0,5.0,6.0,6.0,1.0,4.0,2.0,5.0,6.0,4.0,2.0,3.0,4.0,7.0,7.0,3.0,4.0,5.0,1.0,3.0,6.0,8.0,1995.0,1.453068329,Poland
2.0,2.0,2.0,5.0,3.0,6.0,3.0,4.0,1.0,1.0,3.0,5.0,2.0,7.0,2.0,1.0,2.0,3.0,3.0,9.0,3.0,3.0,2.0,4.0,1.0,4.0,8.0,4.0,1984.0,4.205759762,Poland
3.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,5.0,5.0,1.0,2.0,2.0,2.0,6.0,5.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1990.0,0.625623142,Poland
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,3.0,8.0,8.0,2.0,1.0,4.0,1.0,3.0,5.0,5.0,1977.0,0.861208176,Poland
6.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,9.0,6.0,1.0,1.0,6.0,6.0,1.0,5.0,1.0,3.0,2.0,10.0,10.0,4.0,1.0,1.0,1.0,3.0,10.0,2.0,1966.0,2.661229008,Poland
3.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,10.0,8.0,4.0,1.0,5.0,1.0,3.0,1.0,1.0,1956.0,1.453068329,Poland
4.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,2.0,2.0,10.0,8.0,2.0,1.0,4.0,1.0,3.0,5.0,1.0,1969.0,0.861208176,Poland
2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,10.0,8.0,1.0,1.0,5.0,1.0,1.0,10.0,10.0,1938.0,1.173893765,Poland
1.0,1.0,4.0,2.0,1.0,10.0,5.0,9.0,2.0,4.0,7.0,9.0,8.0,6.0,1.0,1.0,2.0,3.0,3.0,10.0,4.0,3.0,1.0,1.0,1.0,2.0,10.0,9.0,1978.0,2.330906036,Poland
4.0,1.0,1.0,2.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,3.0,3.0,3.0,10.0,6.0,3.0,1.0,1.0,1.0,3.0,2.0,8.0,1988.0,2.661229008,Poland
2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,10.0,6.0,2.0,2.0,4.0,1.0,3.0,5.0,7.0,1978.0,2.021747923,Poland
3.0,1.0,1.0,1.0,1.0,5.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,10.0,2.0,5.0,2.0,4.0,2.0,10.0,2.0,4.0,1.0,5.0,2.0,4.0,8.0,2.0,1956.0,0.861208176,Poland
3.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,4.0,4.0,3.0,9.0,5.0,2.0,5.0,5.0,1.0,3.0,7.0,1.0,1982.0,1.453068329,Poland
2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,10.0,8.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1941.0,1.453068329,Poland
4.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,1.0,5.0,1.0,10.0,3.0,1.0,1.0,10.0,4.0,3.0,1.0,1.0,1.0,3.0,7.0,5.0,1969.0,0.861208176,Poland
2.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0,7.0,2.0,3.0,3.0,10.0,2.0,3.0,2.0,5.0,1.0,3.0,8.0,1.0,1941.0,0.861208176,Poland
